n,Pos,Deformation_z_cm,Sensorvalue,RJC
1,1,2.42,224
2,2,2.32,195
3,3,2.22,198
4,4,2.12,197
5,5,2.02,200
6,6,1.92,201
7,7,1.81,199
8,8,1.71,201
9,9,1.60,199
10,10,1.50,198
11,11,1.39,200
12,12,1.29,201
13,13,1.18,199
14,14,1.08,200
15,15,0.97,201
16,16,0.86,201
17,17,0.76,199
18,18,0.65,199
19,19,0.54,199
20,20,0.43,198
21,21,0.32,199
22,22,0.22,197
23,23,0.11,196
24,24,0.00,196
25,25,-0.11,197
26,26,-0.22,191
27,27,-0.32,194
28,28,-0.43,189
29,29,-0.54,189
30,30,-0.65,189
31,31,-0.76,186
32,32,-0.86,190
33,33,-0.97,187
34,34,-1.08,188
35,35,-1.18,187
36,36,-1.29,184
37,37,-1.39,185
38,38,-1.50,182
39,39,-1.60,183
40,40,-1.71,182
41,41,-1.81,182
42,42,-1.92,179
43,43,-2.02,182
44,44,-2.12,182
45,45,-2.22,183
46,46,-2.32,183
47,47,-2.42,182
48,48,-2.52,182
49,49,-2.62,181
50,50,-2.72,183
51,51,-2.81,182
52,52,-2.91,184
53,53,-3.01,183
54,54,-3.10,183
55,55,-3.19,184
56,54,6.06,197
57,53,6.04,197
58,52,6.02,196
59,51,5.99,198
60,50,5.96,198
61,49,5.93,199
62,48,5.90,200
63,47,5.86,198
64,46,5.83,200
65,45,5.79,198
66,44,5.75,199
67,43,5.71,199
68,42,5.66,200
69,41,5.62,200
70,40,5.57,200
71,39,5.52,200
72,38,5.47,201
73,37,5.42,200
74,36,5.37,200
75,35,5.31,200
76,34,5.26,201
77,33,5.20,203
78,32,5.14,200
79,31,5.08,200
80,30,5.02,200
81,29,4.95,201
82,28,4.89,200
83,27,4.82,202
84,26,4.75,203
85,25,4.68,199
86,24,4.61,200
87,23,4.53,199
88,22,4.46,202
89,21,4.38,203
90,20,4.31,204
91,19,4.23,205
92,18,4.15,205
93,17,4.07,206
94,16,3.99,208
95,15,3.90,208
96,14,3.82,210
97,13,3.73,211
98,12,3.64,215
99,11,3.56,214
100,10,3.47,216
101,9,3.38,216
102,8,3.29,218
103,7,3.19,219
104,6,3.10,219
105,5,3.01,223
106,4,2.91,222
107,3,2.81,221
108,2,2.72,221
109,1,2.62,224
110,0,2.52,219
111,1,2.42,219
112,2,2.32,221
113,3,2.22,226
114,4,2.12,222
115,5,2.02,223
116,6,1.92,222
117,7,1.81,222
118,8,1.71,220
119,9,1.60,221
